"AÑO","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","Ocup","Sexo","NiveEdu","FreqPag","Ingreso","HorasTrabj"
"2023","09","015846","081","11","03","051005","Sierra",5,4,"Hombre",5,4,1200,46
"2023","09","015860","064","11","01","050507","Selva",5,3,"Mujer",5,4,850,84
"2023","09","015865","018","11","02","050503","Selva",5,4,"Hombre",5,4,1800,54
"2023","09","015865","051","11","01","050503","Selva",5,3,"Mujer",5,4,1300,78
"2023","09","015865","067","11","01","050503","Selva",5,4,"Hombre",4,4,1344,45
"2023","09","015865","117","11","01","050503","Selva",5,3,"Mujer",7,4,4200,50
"2023","09","015871","019","11","03","051005","Sierra",8,4,"Hombre",5,4,1350,48
"2023","09","015871","108","11","01","051005","Sierra",8,4,"Hombre",5,4,1850,56
"2023","09","015909","039","11","02","050103","Sierra",7,4,"Mujer",0,4,60,16
"2023","09","015909","039","11","03","050103","Sierra",7,4,"Mujer",4,4,35,8
"2023","09","015927","023","11","01","050606","Sierra",6,4,"Mujer",4,4,250,56
"2023","09","015927","050","11","01","050606","Sierra",6,3,"Hombre",7,4,2400,36
"2023","09","015927","135","11","01","050606","Sierra",6,4,"Mujer",2,4,924,40
"2023","09","015962","039","11","01","060101","Sierra",2,3,"Hombre",10,4,3500,40
"2023","09","015962","154","11","01","060101","Sierra",2,3,"Mujer",9,4,2000,70
"2023","09","015962","154","11","02","060101","Sierra",2,3,"Hombre",10,4,3200,40
"2023","09","015962","154","11","03","060101","Sierra",2,3,"Hombre",9,4,2100,56
"2023","09","015963","016","11","01","060101","Sierra",2,3,"Hombre",9,4,4500,42
"2023","09","015963","016","11","02","060101","Sierra",2,3,"Mujer",7,4,2800,25
"2023","09","015963","016","11","03","060101","Sierra",2,3,"Mujer",8,4,1025,40
"2023","09","015963","067","11","01","060101","Sierra",2,4,"Hombre",5,4,1010,48
"2023","09","015963","067","11","03","060101","Sierra",2,3,"Hombre",7,4,2000,40
"2023","09","015987","126","11","02","060401","Sierra",4,3,"Hombre",9,4,1200,48
"2023","09","015987","126","11","03","060401","Sierra",4,3,"Mujer",9,4,1200,56
"2023","09","015987","126","11","05","060401","Sierra",4,3,"Mujer",8,4,700,50
"2023","09","015992","017","11","01","061301","Sierra",5,3,"Hombre",5,4,900,56
"2023","09","015992","017","11","02","061301","Sierra",5,6,"Mujer",5,4,500,48
"2023","09","015992","033","11","01","061301","Sierra",5,3,"Hombre",5,4,1025,48
"2023","09","015992","086","11","01","061301","Sierra",5,3,"Hombre",7,4,2100,40
"2023","09","015992","103","11","03","061301","Sierra",5,3,"Hombre",6,4,280,16
"2023","09","015992","120","11","02","061301","Sierra",5,3,"Mujer",7,4,2400,30
"2023","09","015997","115","11","02","060601","Sierra",4,3,"Mujer",7,4,2800,30
"2023","09","015997","115","11","03","060601","Sierra",4,3,"Mujer",7,4,3200,36
"2023","09","016002","052","11","02","060401","Sierra",4,3,"Mujer",10,4,3800,40
"2023","09","016002","052","11","03","060401","Sierra",4,3,"Hombre",10,4,2800,30
"2023","09","016002","052","11","04","060401","Sierra",4,3,"Hombre",9,4,2500,40
"2023","09","016002","067","11","01","060401","Sierra",4,3,"Hombre",7,4,3300,40
"2023","09","016002","067","11","02","060401","Sierra",4,3,"Mujer",9,4,1010,40
"2023","09","016007","030","11","01","060201","Sierra",5,4,"Hombre",2,4,120,8
"2023","09","016007","066","11","02","060201","Sierra",5,4,"Hombre",2,4,200,50
"2023","09","016050","002","11","01","060601","Sierra",8,4,"Hombre",3,4,150,40
"2023","09","016050","002","11","02","060601","Sierra",8,4,"Mujer",3,4,150,40
"2023","09","016050","023","11","02","060601","Sierra",8,4,"Mujer",4,4,120,8
"2023","09","016064","074","11","01","061111","Sierra",7,3,"Mujer",9,4,3500,30
"2023","09","016064","186","11","03","061111","Sierra",7,6,"Mujer",4,4,900,36
"2023","09","016072","117","11","02","060103","Sierra",7,4,"Mujer",2,4,100,16
"2023","09","016078","117","11","01","060701","Sierra",7,4,"Hombre",0,4,150,20
"2023","09","016117","249","11","03","060201","Sierra",7,4,"Hombre",5,4,2500,8
"2023","09","016117","250","11","01","060201","Sierra",7,4,"Hombre",4,4,2413,56
"2023","09","016121","281","11","01","060701","Sierra",7,4,"Hombre",5,4,1200,44
"2023","09","016163","021","11","03","060803","Selva",7,4,"Hombre",5,4,400,16
"2023","09","016163","024","11","02","060803","Selva",7,4,"Mujer",4,4,600,30
"2023","09","016163","024","11","03","060803","Selva",7,4,"Mujer",4,4,275,18
"2023","09","016163","085","11","03","060803","Selva",7,3,"Hombre",9,4,3477,23
"2023","09","016163","085","11","05","060803","Selva",7,4,"Hombre",5,4,80,14
"2023","09","016163","087","11","01","060803","Selva",7,3,"Hombre",7,4,3200,30
"2023","09","016163","088","11","02","060803","Selva",7,4,"Mujer",5,4,400,32
"2023","09","016175","041","11","02","070106","Lima M",1,4,"Hombre",5,4,1025,66
"2023","09","016175","084","11","01","070106","Lima M",1,4,"Hombre",5,4,2200,48
"2023","09","016175","084","11","03","070106","Lima M",1,3,"Hombre",9,4,2030,48
"2023","09","016175","084","11","05","070106","Lima M",1,3,"Hombre",8,4,1350,45
"2023","09","016175","084","11","06","070106","Lima M",1,4,"Mujer",8,4,520,24
"2023","09","016185","063","11","01","070106","Lima M",1,3,"Hombre",3,4,1500,51
"2023","09","016185","063","11","03","070106","Lima M",1,3,"Hombre",5,4,2700,72
"2023","09","016185","086","12","01","070106","Lima M",1,3,"Hombre",8,4,1500,84
"2023","09","016185","086","22","01","070106","Lima M",1,3,"Mujer",6,4,1200,44
"2023","09","016185","094","11","03","070106","Lima M",1,3,"Mujer",9,4,2100,40
"2023","09","016185","094","11","06","070106","Lima M",1,3,"Hombre",9,4,3000,56
"2023","09","016210","023","11","02","070102","Lima M",1,4,"Hombre",7,4,1200,48
"2023","09","016210","078","11","03","070102","Lima M",1,4,"Hombre",8,4,2000,35
"2023","09","016210","078","11","04","070102","Lima M",1,3,"Mujer",9,4,2500,48
"2023","09","016210","096","11","01","070102","Lima M",1,3,"Hombre",5,4,1200,48
"2023","09","016210","096","11","02","070102","Lima M",1,6,"Mujer",5,4,1000,58
"2023","09","016210","115","11","01","070102","Lima M",1,3,"Mujer",9,4,3500,48
"2023","09","016210","168","11","01","070102","Lima M",1,3,"Hombre",7,4,1500,48
"2023","09","016210","168","11","03","070102","Lima M",1,3,"Hombre",8,4,1050,24
"2023","09","016210","168","11","04","070102","Lima M",1,3,"Hombre",5,4,1600,40
"2023","09","016215","018","12","02","070101","Lima M",1,4,"Hombre",5,4,1720,48
"2023","09","016215","018","22","01","070101","Lima M",1,6,"Mujer",5,4,1400,48
"2023","09","016215","059","11","01","070101","Lima M",1,3,"Hombre",5,4,1730,48
"2023","09","016215","059","11","04","070101","Lima M",1,4,"Hombre",5,4,1200,60
"2023","09","016215","079","11","08","070101","Lima M",1,3,"Hombre",5,4,1200,40
"2023","09","016225","028","11","01","070101","Lima M",1,4,"Hombre",7,4,1860,60
"2023","09","016225","116","11","01","070101","Lima M",1,3,"Hombre",7,4,2500,40
"2023","09","016225","116","11","05","070101","Lima M",1,3,"Hombre",5,4,1800,48
"2023","09","016225","139","11","01","070101","Lima M",1,4,"Hombre",5,4,2500,72
"2023","09","016225","139","11","03","070101","Lima M",1,3,"Mujer",9,4,2300,40
"2023","09","016225","139","11","04","070101","Lima M",1,3,"Hombre",9,4,1800,40
"2023","09","016225","139","11","05","070101","Lima M",1,3,"Mujer",9,4,2250,40
"2023","09","016225","161","11","01","070101","Lima M",1,3,"Hombre",8,4,1500,48
"2023","09","016225","161","11","02","070101","Lima M",1,3,"Mujer",9,4,3500,48
"2023","09","016225","226","11","01","070101","Lima M",1,4,"Hombre",5,4,2300,48
"2023","09","016236","009","11","01","070104","Lima M",1,3,"Mujer",7,4,4000,40
"2023","09","016236","009","11","02","070104","Lima M",1,3,"Mujer",8,4,1025,40
"2023","09","016236","021","11","02","070104","Lima M",1,3,"Hombre",9,4,10000,40
"2023","09","016236","055","11","01","070104","Lima M",1,3,"Hombre",9,4,5000,48
"2023","09","016236","055","11","02","070104","Lima M",1,3,"Mujer",9,4,3500,40
"2023","09","016236","055","11","03","070104","Lima M",1,3,"Mujer",8,4,1025,40
"2023","09","016236","078","11","03","070104","Lima M",1,3,"Mujer",9,4,750,30
"2023","09","016236","101","11","01","070104","Lima M",1,3,"Mujer",9,4,3500,40
"2023","09","016248","004","11","01","070106","Lima M",1,4,"Hombre",3,4,1195,48
"2023","09","016248","004","11","06","070106","Lima M",1,4,"Hombre",3,4,1585,50
"2023","09","016248","042","11","01","070106","Lima M",1,3,"Mujer",5,4,1500,59
"2023","09","016248","067","11","01","070106","Lima M",1,3,"Hombre",7,4,1500,50
"2023","09","016248","067","11","02","070106","Lima M",1,3,"Mujer",7,4,2800,30
"2023","09","016248","093","11","03","070106","Lima M",1,3,"Mujer",9,4,1400,37
"2023","09","016267","040","11","04","070101","Lima M",1,4,"Hombre",5,4,1500,72
"2023","09","016267","060","11","01","070101","Lima M",1,4,"Hombre",5,4,1200,50
"2023","09","016267","060","11","02","070101","Lima M",1,3,"Mujer",5,4,1025,48
"2023","09","016267","060","11","04","070101","Lima M",1,3,"Mujer",6,4,600,30
"2023","09","016267","100","11","03","070101","Lima M",1,3,"Hombre",9,4,12500,35
"2023","09","016267","120","11","01","070101","Lima M",1,4,"Hombre",4,4,1500,40
"2023","09","016267","120","11","03","070101","Lima M",1,3,"Hombre",9,4,1400,60
"2023","09","016267","140","11","01","070101","Lima M",1,3,"Hombre",9,4,6500,48
"2023","09","016267","160","11","02","070101","Lima M",1,6,"Mujer",4,4,400,0
"2023","09","016276","015","11","02","070106","Lima M",1,4,"Hombre",5,4,1500,66
"2023","09","016276","026","11","01","070106","Lima M",1,4,"Mujer",7,4,1025,48
"2023","09","016279","021","11","01","070107","Lima M",1,3,"Mujer",9,4,4000,40
"2023","09","016279","021","11","02","070107","Lima M",1,3,"Hombre",9,4,1000,40
"2023","09","016279","049","11","01","070107","Lima M",1,4,"Hombre",4,4,2500,72
"2023","09","016279","049","11","02","070107","Lima M",1,3,"Mujer",7,4,500,35
"2023","09","016279","063","11","01","070107","Lima M",1,4,"Hombre",5,4,1600,60
"2023","09","016279","092","11","04","070107","Lima M",1,4,"Hombre",5,4,2015,66
"2023","09","016294","019","11","02","070102","Lima M",1,3,"Hombre",9,4,2180,45
"2023","09","016294","023","11","01","070102","Lima M",1,3,"Mujer",5,4,1680,48
"2023","09","016294","023","11","02","070102","Lima M",1,3,"Hombre",6,4,2200,40
"2023","09","016294","023","11","03","070102","Lima M",1,3,"Hombre",6,4,1630,48
"2023","09","016294","023","11","04","070102","Lima M",1,3,"Hombre",5,4,1123,48
"2023","09","016294","082","11","02","070102","Lima M",1,4,"Hombre",5,4,1000,36
"2023","09","016294","082","11","03","070102","Lima M",1,3,"Hombre",5,4,2830,40
"2023","09","016294","082","11","04","070102","Lima M",1,3,"Mujer",9,4,3600,40
"2023","09","016294","097","11","01","070102","Lima M",1,3,"Hombre",9,4,1000,20
"2023","09","016294","097","11","02","070102","Lima M",1,3,"Mujer",7,4,2450,40
"2023","09","016294","140","12","03","070102","Lima M",1,4,"Hombre",5,4,1050,72
"2023","09","016320","023","11","01","070104","Lima M",1,3,"Hombre",8,4,4000,40
"2023","09","016320","023","11","05","070104","Lima M",1,6,"Mujer",4,4,1240,40
"2023","09","016320","047","11","02","070104","Lima M",1,3,"Hombre",9,4,3570,45
"2023","09","016320","078","12","01","070104","Lima M",1,3,"Hombre",10,4,4000,37
"2023","09","016320","095","12","01","070104","Lima M",1,3,"Hombre",10,4,6500,98
"2023","09","016320","095","22","01","070104","Lima M",1,3,"Hombre",9,4,3500,45
"2023","09","016320","115","11","01","070104","Lima M",1,3,"Mujer",5,4,1900,44
"2023","09","016320","115","11","05","070104","Lima M",1,4,"Hombre",5,4,800,44
"2023","09","016320","169","11","01","070104","Lima M",1,3,"Hombre",6,4,4200,40
"2023","09","016332","011","11","02","070106","Lima M",1,4,"Hombre",5,4,1800,44
"2023","09","016332","020","11","01","070106","Lima M",1,4,"Mujer",4,4,1335,55
"2023","09","016332","029","11","01","070106","Lima M",1,4,"Hombre",5,4,2015,66
"2023","09","016332","038","11","03","070106","Lima M",1,3,"Hombre",5,4,1025,54
"2023","09","016332","038","11","04","070106","Lima M",1,3,"Hombre",7,4,1085,45
"2023","09","016332","048","11","02","070106","Lima M",1,4,"Mujer",5,4,1025,48
"2023","09","016352","001","11","01","080101","Sierra",2,3,"Mujer",10,4,6000,20
"2023","09","016352","026","11","02","080101","Sierra",2,3,"Hombre",10,4,6720,40
"2023","09","016352","039","11","01","080101","Sierra",2,3,"Mujer",8,4,3164,80
"2023","09","016352","051","11","01","080101","Sierra",2,3,"Mujer",9,4,2500,40
"2023","09","016352","123","11","01","080101","Sierra",2,3,"Hombre",10,4,3955,54
"2023","09","016371","032","11","04","080106","Sierra",2,3,"Mujer",5,4,300,5
"2023","09","016371","049","11","02","080106","Sierra",2,3,"Hombre",9,4,1025,45
"2023","09","016371","078","11","01","080106","Sierra",2,3,"Mujer",7,4,3000,30
"2023","09","016379","022","11","02","080105","Sierra",2,3,"Mujer",10,4,6000,40
"2023","09","016379","054","11","02","080105","Sierra",2,3,"Mujer",9,4,1300,40
"2023","09","016379","085","11","01","080105","Sierra",2,4,"Hombre",4,4,2500,70
"2023","09","016379","085","11","02","080105","Sierra",2,6,"Mujer",4,4,80,11
"2023","09","016379","100","11","02","080105","Sierra",2,3,"Hombre",9,4,1300,48
"2023","09","016382","008","11","01","080106","Sierra",2,3,"Mujer",9,4,6500,36
"2023","09","016382","083","11","02","080106","Sierra",2,3,"Mujer",9,4,1808,48
"2023","09","016382","158","11","01","080106","Sierra",2,3,"Hombre",6,4,1356,48
"2023","09","016396","015","11","01","080601","Sierra",4,3,"Mujer",9,4,2373,25
"2023","09","016396","039","11","01","080601","Sierra",4,4,"Hombre",5,4,904,72
"2023","09","016396","063","11","02","080601","Sierra",4,3,"Hombre",9,4,2858,30
"2023","09","016425","018","11","01","080305","Sierra",5,4,"Hombre",5,4,2000,56
"2023","09","016425","018","11","06","080305","Sierra",5,4,"Hombre",5,4,1700,48
"2023","09","016425","047","11","01","080305","Sierra",5,4,"Hombre",5,4,600,53
"2023","09","016425","047","11","02","080305","Sierra",5,3,"Mujer",4,4,600,63
"2023","09","016436","032","11","01","080910","Selva",5,4,"Hombre",8,4,1500,83
"2023","09","016436","073","11","01","080910","Selva",5,4,"Mujer",2,4,1800,47
"2023","09","016436","100","11","01","080910","Selva",5,3,"Hombre",7,4,1400,60
"2023","09","016437","012","11","01","080901","Selva",5,3,"Hombre",7,4,2373,0
"2023","09","016437","026","11","03","080901","Selva",5,3,"Mujer",8,4,258,20
"2023","09","016437","068","11","02","080901","Selva",5,4,"Hombre",6,4,310,47
"2023","09","016437","110","11","02","080901","Selva",5,3,"Mujer",8,4,1356,40
"2023","09","016465","149","11","04","080505","Sierra",7,3,"Mujer",5,4,1000,40
"2023","09","016469","169","11","03","081210","Sierra",7,3,"Hombre",5,4,2000,40
"2023","09","016469","170","11","02","081210","Sierra",7,4,"Hombre",5,4,1500,60
"2023","09","016469","665","11","02","081210","Sierra",7,4,"Hombre",3,4,800,48
"2023","09","016477","163","11","03","081008","Sierra",6,3,"Hombre",5,4,500,72
"2023","09","016484","128","11","02","080909","Sierra",7,3,"Mujer",5,4,650,53
"2023","09","016508","025","11","01","080901","Selva",7,3,"Mujer",4,4,600,48
"2023","09","016508","026","11","01","080901","Selva",7,4,"Hombre",6,4,3000,50
"2023","09","016508","027","11","02","080901","Selva",7,4,"Hombre",2,4,1700,32
"2023","09","016508","027","11","03","080901","Selva",7,6,"Mujer",3,4,900,54
"2023","09","016508","028","11","02","080901","Selva",7,3,"Mujer",9,4,2800,25
"2023","09","016508","154","11","01","080901","Selva",7,3,"Hombre",7,4,4500,40
"2023","09","016508","154","11","02","080901","Selva",7,4,"Mujer",7,4,150,35
"2023","09","016523","010","11","01","090101","Sierra",4,3,"Mujer",9,4,1500,42
"2023","09","016523","030","11","02","090101","Sierra",4,4,"Mujer",5,4,1000,60
"2023","09","016523","083","11","01","090101","Sierra",4,3,"Hombre",9,4,2300,45
"2023","09","016523","083","11","02","090101","Sierra",4,3,"Mujer",9,4,5500,60
"2023","09","016523","133","11","01","090101","Sierra",4,3,"Mujer",8,4,2000,49
"2023","09","016523","182","11","02","090101","Sierra",4,3,"Mujer",9,4,2400,30
"2023","09","016537","035","11","03","090101","Sierra",4,6,"Mujer",5,4,800,48
"2023","09","016537","109","11","01","090101","Sierra",4,4,"Hombre",5,4,1000,32
"2023","09","016537","122","11","01","090101","Sierra",4,3,"Hombre",5,4,1700,42
"2023","09","016553","027","11","01","090117","Sierra",5,4,"Hombre",4,4,1200,49
"2023","09","016553","074","11","02","090117","Sierra",5,4,"Hombre",5,4,900,23
"2023","09","016564","098","11","03","090705","Sierra",7,4,"Hombre",2,4,260,24
"2023","09","016564","103","11","02","090705","Sierra",7,4,"Hombre",5,4,1820,48
"2023","09","016586","006","11","01","090613","Sierra",8,3,"Hombre",9,4,3161,40
"2023","09","016586","006","11","02","090613","Sierra",8,3,"Mujer",9,4,3200,40
"2023","09","016604","091","11","03","090202","Sierra",6,4,"Hombre",5,4,100,16
"2023","09","016611","051","11","03","090714","Sierra",8,4,"Hombre",5,4,200,24
"2023","09","016611","051","11","04","090714","Sierra",8,4,"Hombre",4,4,180,16
"2023","09","016617","024","11","01","090101","Sierra",7,4,"Hombre",7,4,1200,48
"2023","09","016617","024","11","02","090101","Sierra",7,4,"Mujer",7,4,950,40
"2023","09","016617","024","11","04","090101","Sierra",7,3,"Mujer",6,4,850,30
"2023","09","016617","134","11","03","090101","Sierra",7,3,"Mujer",5,4,784,56
"2023","09","016633","181","11","02","090705","Sierra",7,4,"Mujer",3,4,120,24
"2023","09","016639","069","11","02","090717","Sierra",6,3,"Hombre",8,4,2000,40
"2023","09","016639","116","11","01","090717","Sierra",6,3,"Hombre",9,4,1800,40
"2023","09","016639","132","11","04","090717","Sierra",6,4,"Hombre",2,4,1440,48
"2023","09","016656","050","11","02","090604","Sierra",8,3,"Mujer",7,4,3100,42
"2023","09","016656","051","11","02","090604","Sierra",8,3,"Mujer",5,4,700,28
"2023","09","016679","099","11","01","100111","Selva",2,3,"Hombre",5,4,2500,77
"2023","09","016679","099","11","03","100111","Selva",2,3,"Hombre",9,4,3000,63
"2023","09","016679","099","11","04","100111","Selva",2,3,"Hombre",9,4,1900,46
"2023","09","016679","110","11","03","100111","Selva",2,3,"Mujer",7,4,900,29
"2023","09","016679","110","11","04","100111","Selva",2,3,"Hombre",7,4,2800,25
"2023","09","016684","002","11","02","100102","Selva",2,3,"Hombre",7,4,2300,77
"2023","09","016684","002","11","03","100102","Selva",2,3,"Mujer",8,4,1200,66
"2023","09","016684","002","11","04","100102","Selva",2,4,"Hombre",5,4,1600,77
"2023","09","016684","002","11","08","100102","Selva",2,3,"Mujer",4,4,150,72
"2023","09","016684","002","11","10","100102","Selva",2,3,"Hombre",9,4,2800,56
"2023","09","016684","020","11","01","100102","Selva",2,3,"Hombre",9,4,3200,30
"2023","09","016684","020","11","02","100102","Selva",2,3,"Mujer",7,4,3200,30
"2023","09","016684","055","11","01","100102","Selva",2,3,"Hombre",10,4,6000,30
"2023","09","016684","090","11","02","100102","Selva",2,3,"Mujer",9,4,3630,40
"2023","09","016684","090","11","03","100102","Selva",2,3,"Hombre",9,4,5200,36
"2023","09","016684","108","11","02","100102","Selva",2,3,"Mujer",9,4,3000,30
"2023","09","016696","083","11","01","100102","Selva",2,3,"Hombre",7,4,2350,40
"2023","09","016696","083","11","02","100102","Selva",2,3,"Mujer",10,4,3100,30
"2023","09","016696","102","11","02","100102","Selva",2,3,"Mujer",7,4,1025,40
"2023","09","016716","046","11","01","100201","Sierra",5,4,"Mujer",0,4,520,7
"2023","09","016716","065","11","01","100201","Sierra",5,4,"Hombre",5,4,5100,61
"2023","09","016724","004","11","01","100317","Sierra",5,3,"Hombre",9,4,2400,35
"2023","09","016724","041","11","01","100317","Sierra",5,3,"Mujer",7,4,1030,40
"2023","09","016724","050","11","01","100317","Sierra",5,4,"Mujer",5,4,1025,60
"2023","09","016733","057","11","03","100605","Selva",5,4,"Hombre",5,4,1039,56
"2023","09","016733","100","11","01","100605","Selva",5,3,"Hombre",4,4,1025,72
"2023","09","016733","100","11","02","100605","Selva",5,3,"Mujer",7,4,1500,58
"2023","09","016733","164","11","01","100605","Selva",5,4,"Hombre",4,4,420,40
"2023","09","016733","164","11","04","100605","Selva",5,4,"Hombre",5,4,900,40
"2023","09","016733","184","11","02","100605","Selva",5,3,"Mujer",2,4,250,77
"2023","09","016770","088","11","01","100404","Sierra",8,3,"Hombre",9,4,3000,30
"2023","09","016770","090","11","02","100404","Sierra",8,6,"Mujer",3,4,200,30
"2023","09","016774","022","11","01","100103","Sierra",7,4,"Hombre",3,4,200,32
"2023","09","016774","109","11","01","100103","Sierra",7,4,"Hombre",5,4,525,21
"2023","09","016778","037","11","01","100208","Sierra",6,4,"Hombre",0,4,600,48
"2023","09","016778","045","11","03","100208","Sierra",6,3,"Mujer",7,4,6800,40
"2023","09","016778","077","11","01","100208","Sierra",6,4,"Hombre",4,4,953,40
"2023","09","016789","033","11","04","101107","Sierra",8,4,"Hombre",4,4,30,7
"2023","09","016789","115","11","03","101107","Sierra",8,4,"Hombre",4,4,60,7
"2023","09","016814","010","22","01","100208","Sierra",7,4,"Mujer",5,4,1064,49
"2023","09","016814","011","11","03","100208","Sierra",7,3,"Mujer",5,4,600,45
"2023","09","016814","012","11","03","100208","Sierra",7,4,"Hombre",4,4,660,32
"2023","09","016814","012","11","05","100208","Sierra",7,4,"Hombre",5,4,720,47
"2023","09","016814","134","11","01","100208","Sierra",7,4,"Mujer",5,4,924,40
"2023","09","016814","135","11","01","100208","Sierra",7,3,"Hombre",5,4,1725,48
"2023","09","016814","136","11","01","100208","Sierra",7,3,"Hombre",9,4,3000,45
"2023","09","016814","136","11","05","100208","Sierra",7,3,"Hombre",9,4,2500,40
"2023","09","016819","177","11","01","100801","Sierra",7,3,"Mujer",3,4,400,50
"2023","09","016858","057","11","02","110106","Costa",2,3,"Hombre",5,4,2500,72
"2023","09","016858","057","11","07","110106","Costa",2,3,"Hombre",5,4,900,50
"2023","09","016873","001","11","01","110101","Costa",2,3,"Mujer",10,4,6000,48
"2023","09","016873","001","11","02","110101","Costa",2,3,"Hombre",10,4,9600,58
"2023","09","016873","014","11","01","110101","Costa",2,4,"Mujer",5,4,1300,54
"2023","09","016873","037","11","01","110101","Costa",2,3,"Mujer",9,4,3448,55
"2023","09","016873","037","11","02","110101","Costa",2,3,"Hombre",9,4,2000,48
"2023","09","016873","049","11","05","110101","Costa",2,3,"Hombre",9,4,1500,40
"2023","09","016878","040","11","01","110102","Costa",2,3,"Hombre",8,4,1030,36
"2023","09","016878","040","11","04","110102","Costa",2,3,"Hombre",8,4,1025,48
"2023","09","016878","062","11","08","110102","Costa",2,3,"Mujer",6,4,1500,66
"2023","09","016899","002","11","03","110106","Costa",2,3,"Mujer",9,4,1500,40
"2023","09","016899","010","11","03","110106","Costa",2,4,"Hombre",6,4,1000,84
"2023","09","016905","010","11","03","110101","Costa",2,3,"Hombre",9,4,2100,45
"2023","09","016905","010","11","05","110101","Costa",2,3,"Mujer",9,4,1200,46
"2023","09","016905","045","11","01","110101","Costa",2,3,"Hombre",9,4,1500,48
"2023","09","016905","045","11","03","110101","Costa",2,3,"Hombre",9,4,3000,84
"2023","09","016905","100","11","03","110101","Costa",2,3,"Hombre",9,4,1500,48
"2023","09","016905","118","11","04","110101","Costa",2,3,"Mujer",8,4,1800,60
"2023","09","016905","118","11","07","110101","Costa",2,3,"Mujer",5,4,1800,40
"2023","09","016905","149","11","01","110101","Costa",2,3,"Hombre",10,4,6000,48
"2023","09","016933","045","11","01","110204","Costa",5,4,"Hombre",5,4,1724,0
"2023","09","016933","065","11","01","110204","Costa",5,3,"Hombre",10,4,3800,30
"2023","09","016933","087","11","01","110204","Costa",5,4,"Hombre",7,4,1500,48
"2023","09","016950","022","11","01","110108","Costa",4,4,"Hombre",8,4,1200,25
"2023","09","016961","072","11","02","110507","Costa",2,4,"Hombre",4,4,3500,48
"2023","09","016985","042","11","01","110105","Costa",5,3,"Mujer",6,4,1200,48
"2023","09","016985","061","11","01","110105","Costa",5,3,"Mujer",9,4,2850,35
"2023","09","017012","022","33","02","110207","Costa",2,3,"Hombre",6,4,1700,61
"2023","09","017053","011","11","01","110112","Costa",4,4,"Hombre",5,4,1050,48
"2023","09","017053","011","11","02","110112","Costa",4,3,"Mujer",10,4,3310,40
"2023","09","017053","026","11","01","110112","Costa",4,3,"Mujer",9,4,3709,36
"2023","09","017057","022","11","01","110207","Costa",2,3,"Hombre",5,4,1300,48
"2023","09","017057","037","11","02","110207","Costa",2,3,"Mujer",9,4,1200,46
"2023","09","017057","065","11","02","110207","Costa",2,3,"Mujer",9,4,4000,40
"2023","09","017057","065","11","03","110207","Costa",2,3,"Hombre",8,4,1200,10
"2023","09","017057","080","11","04","110207","Costa",2,4,"Hombre",7,4,1100,54
"2023","09","017067","003","11","01","110104","Costa",5,4,"Hombre",5,4,2520,38
"2023","09","017067","008","11","01","110104","Costa",5,3,"Hombre",9,4,3000,25
"2023","09","017067","018","11","01","110104","Costa",5,3,"Hombre",4,4,400,37
"2023","09","017092","092","11","01","110402","Costa",6,4,"Hombre",5,4,1724,98
"2023","09","017099","003","11","01","120107","Sierra",2,3,"Mujer",9,4,1025,9
"2023","09","017099","003","11","04","120107","Sierra",2,3,"Hombre",9,4,2000,72
"2023","09","017099","131","11","03","120107","Sierra",2,3,"Mujer",9,4,1500,35
"2023","09","017108","015","11","01","120101","Sierra",2,3,"Mujer",9,4,1025,48
"2023","09","017108","037","11","01","120101","Sierra",2,3,"Hombre",7,4,1025,48
"2023","09","017108","117","11","02","120101","Sierra",2,4,"Hombre",9,4,2000,48
"2023","09","017133","012","11","01","120114","Sierra",2,6,"Mujer",3,4,500,30
"2023","09","017133","012","11","04","120114","Sierra",2,4,"Hombre",7,4,2000,36
"2023","09","017133","037","11","01","120114","Sierra",2,3,"Mujer",9,4,3600,34
"2023","09","017133","037","11","02","120114","Sierra",2,3,"Mujer",10,4,3000,35
"2023","09","017133","056","11","01","120114","Sierra",2,3,"Mujer",7,4,1300,46
"2023","09","017133","056","11","02","120114","Sierra",2,3,"Mujer",4,4,100,5
"2023","09","017133","067","11","01","120114","Sierra",2,4,"Mujer",5,4,1050,50
"2023","09","017152","035","11","01","120101","Sierra",2,3,"Hombre",5,4,1125,54
"2023","09","017152","116","11","01","120101","Sierra",2,3,"Hombre",8,4,1200,12
"2023","09","017152","116","11","02","120101","Sierra",2,3,"Mujer",7,4,2000,40
"2023","09","017160","057","11","04","120428","Sierra",5,3,"Hombre",5,4,1000,60
"2023","09","017160","071","11","01","120428","Sierra",5,3,"Hombre",7,4,2500,70
"2023","09","017173","015","12","02","120805","Sierra",5,4,"Mujer",5,4,1800,45
"2023","09","017173","015","22","02","120805","Sierra",5,4,"Hombre",2,4,3200,84
"2023","09","017173","046","11","01","120805","Sierra",5,3,"Hombre",7,4,1600,55
"2023","09","017173","046","11","02","120805","Sierra",5,4,"Hombre",5,4,2700,72
"2023","09","017173","061","12","01","120805","Sierra",5,3,"Hombre",5,4,1220,48
"2023","09","017173","104","11","02","120805","Sierra",5,3,"Hombre",7,4,2500,48
"2023","09","017181","003","11","01","120708","Sierra",5,4,"Hombre",2,4,83,42
"2023","09","017222","004","11","03","120302","Selva",4,3,"Hombre",8,4,1500,60
